ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
277,thru,1153.24452052664,83.01084797643139,-0.534803469082478,0.0923753522299081,287.7090663503865,3.196747678531278,778.1421075401923,2.541837907207418
278,thru,743.6343587514145,61.875,8.38397081179665,0.1042777075976194,253.85992363880172,2.6868657018857025,701.3227881390388,6.961317009591117
279,thru,769.4800495395256,64.875,7.88455627269667,0.05825792694209005,265.0791691444277,0.5299133705764753,680.6271454773513,6.4782622706917135
280,thru,1048.3332092669712,83.37514862920648,0.6566225662637162,0.10219559254146247,238.57217726979292,3.2928755633094555,660.2668203945464,0.3680089900818205
281,thru,1304.0143526317486,83.62499999999999,4.709951732599617,0.010903832630899465,259.0469469901975,1.4376230562516117,644.6353086487633,0.15581441510074703
282,thru,1600.6966631915286,85.59724266149047,-8.579903991756986,0.053809837757981226,263.24643627157644,4.051515699383549,724.7826569301373,2.0242596767144496
283,thru,1499.3776497290237,83.62499999999999,-8.701263646802248,0.03361083979470012,340.1727903766302,0.01814196419126126,815.3796478602295,0.6477229307360852
284,thru,1020.153898767025,76.875,1.9640808054251686,0.04396080579259798,273.9687543673845,1.2984329972499604,778.0486070644357,0.6713361060634639
285,thru,1342.534323461174,83.62499999999999,8.030607205770227,0.010409722643584191,301.5682486561686,3.0709499380992717,720.7264958241122,2.4863255519634078
286,thru,1147.4401450614482,83.13790421165223,-7.203161526888508,0.06306812888255486,265.27348141940104,1.3357572030615499,805.1967264768334,1.221026703139111
287,thru,1066.2575785528422,79.875,-0.9108497298611731,0.04553426495347786,245.5551382559745,1.2216113281644176,717.7461367038198,1.1383950230246256
288,wall,548.5496853282001,46.875,6.032853896680503,0.18920620789966042,284.8464705964465,4.813021929596056,,
289,thru,945.1577943157406,73.97703467931001,-2.4182290810776346,0.03664862262548937,259.55302493649157,1.000583845805968,745.8081187118282,2.5679601202602482
290,thru,1600.150917126568,90.98241136736304,-4.600215587967913,0.015048388792150013,302.74165809600714,1.1906573211818103,668.2584540328892,2.723992326595795
291,thru,1101.5080184502299,83.37361725906499,6.370972073673619,0.03699274710249232,282.5512268000648,3.0610132046756107,736.6879083019807,1.2054027891605632
292,thru,1601.1865478202521,84.1376893752922,-4.056808983487023,0.007641678082957918,283.60473349652875,1.4024205365202982,671.0218888178872,0.28018271363734265
293,thru,1125.352846555412,83.36451034157817,7.611718564832953,0.11717209323260833,253.02478619776596,0.33511187524059455,748.1502132806406,3.8733638783058786
294,thru,985.6377912251284,82.875,7.4684979567850265,0.10652681297044093,246.89623861691524,0.6194021450638011,658.492915646308,1.1690339026700631
