ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
247,thru,1109.915099850679,80.1855913638524,7.866082564568178,0.08662828790105129,268.5663083161284,0.8071109629434777,755.3331561601998,4.0608902875886095
248,thru,986.7655116566598,79.875,-2.1408290880427856,0.029359150362729732,277.83787035948694,1.03387497095108,692.744095995694,0.5184882278360219
249,thru,1449.7002863761545,83.62499999999999,-9.351357439193164,0.07467677137865933,254.29470419525143,2.2414528544163748,678.586040501506,5.023217402400231
250,thru,1136.6387467819363,83.62499999999999,8.705203273534751,0.12554388962639515,280.0806724561157,1.4940765860765115,711.6011381938265,6.281436349367507
251,thru,1195.2046772645983,83.62499999999999,7.882381380246409,0.03540937599688307,304.1887954876142,2.461922891789374,765.0011996624064,2.893658292368995
252,thru,808.4248855820431,67.875,-1.9521187427674052,0.010873524268629559,245.0204124867688,1.425100674589993,697.3102078715543,1.4876297053427519
253,thru,1159.0710431690272,83.47821813892165,7.846199109294802,0.05947218899567775,264.4220077748479,2.583043201399967,744.8424803710864,4.337284137362056
254,wall,628.2550635056432,52.875,1.8469723962610616,0.07356047596811091,227.06216618878125,0.9921257094995086,,
255,thru,994.0241894698033,79.9249547811436,-2.9287411468426736,0.04525465997348269,239.6769019378678,0.6958261665199378,665.0877886245055,0.5203507586506397
256,thru,1089.835349724283,82.875,8.876660439048264,0.01570223459724549,251.47181854161863,0.16898554731335205,721.6593816384659,2.1748301935054926
257,thru,1085.4854185240051,83.62499999999999,-3.063117817521722,0.05999388609624297,259.8441733894587,1.5134953004531169,703.2689395337901,1.0395308875182725
258,thru,1044.8378368646627,83.54138395518915,-7.490309417091817,0.029957609715044544,293.4891898338836,1.6642745539495378,708.112464061668,0.0756953891616617
259,thru,1310.9957022004878,83.2658068713909,-2.7695021269576428,0.02771762174512585,269.54522589878053,3.321159208672002,770.9611724642039,0.4984596613674488
260,thru,1499.2163964133902,83.62499999999999,6.984405233608892,0.09946150106798822,235.5372118501998,0.9088174271140023,673.2767716764226,2.188814892318032
261,thru,889.9790559163771,71.03668591729686,-1.6731072756510514,0.12178835548239735,293.122228910365,1.123249825255828,724.1935254194373,3.8532466415985485
262,thru,1300.8826308620305,83.06672431724758,-7.448214141175215,0.12044600030716723,287.9471761249679,1.3955543331701652,794.8441919850363,3.151697998418185
263,thru,1078.4257281962566,82.875,-4.706592612358124,0.0942119537812612,256.65634116081907,0.9858217081783194,698.8071450290342,1.929267185842048
264,thru,1057.2462250088379,82.875,-6.716594108597229,0.08902504422073741,257.77858723899453,1.8154097438277217,707.2058821466261,5.295358909286649
265,thru,830.9523757460788,67.875,6.914278370054859,0.07370947474367567,272.34088052436346,0.7926314877716465,689.4970712459036,3.518945038755765
266,thru,1058.517274401559,83.62499999999999,-4.0705599801221,0.09380795924556527,272.9968687718641,2.0709955884311038,649.9431975807709,0.26053421908777824
267,wall,616.047652527636,58.875,-4.570470331528326,0.016822789098961594,236.1990118285096,0.23549401773606457,,
268,thru,1259.8032213074569,83.62499999999999,7.449616666851319,0.0834657377277415,252.11571181483023,2.0309744357924275,800.0419468235714,0.3784359795708233
269,thru,706.2236190722964,59.03236571529548,-5.187992711320828,0.09035368856284333,292.8022843027803,1.0453325944054819,705.9673668234584,5.182327375310167
270,thru,1112.6357851508224,82.875,8.1312550070109,0.04496986204343256,234.65403264295824,1.1367866897945198,706.5552935685093,2.5316661356140724
